year,student_id,community,community_letter,in_pseudocommunity,edge_weights,n_solved_exercises,solved_exercise_ids,solving_times,n_tried_exercises,tried_exercise_ids,trying_times,results,n_attemps,mean_edge_weights,mean_solving_times
2021,3,6,C,True,[],5,"[2, 5, 7, 10, 13]","[71.35, 31.73333333333333, 0.2666666666666666, 42.9, 12.233333333333333]",5,"[1, 8, 11, 18, 43]","[10.0, 18.616666666666667, 80.5, 9.383333333333333, 31.45]","[False, False, False, True, False, False, True, True, True, False, True, False, False, False]",14,"0,0","31,696666666666665"
2021,15,6,C,True,[],4,"[5, 7, 43, 54]","[28.616666666666667, 25.08333333333333, 52.516666666666666, 53.13333333333333]",4,"[1, 2, 14, 47]","[1.6833333333333331, 106.03333333333333, 49.35, 56.999999999999986]","[False, False, False, True, True, False, False, True, False, False, False, True]",12,"0,0","39,8375"
2021,16,6,C,True,[],23,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 14, 19, 20, 25, 42, 43, 44, 45, 46, 47, 65, 69, 82]","[8.55, 7.3, 5.783333333333333, 8.816666666666666, 7.5, 6.75, 6.716666666666667, 11.0, 10.65, 19.816666666666663, 7.933333333333334, 26.566666666666663, 19.866666666666664, 31.15, 10.666666666666666, 14.3, 21.23333333333333, 19.45, 14.183333333333334, 11.65, 31.833333333333336, 11.216666666666669, 12.45]",4,"[22, 54, 55, 68]","[18.9, 30.2, 17.016666666666666, 18.55]","[True, True, False, True, False, True, True, True, True, True, True, True, True, True, False, True, False, True, True, False, True, True, True, False, True, True, True, False, False, False, True, False, False, False, True, False, False]",37,"0,0","14,14710144927536"
2021,22,6,C,True,[],13,"[1, 2, 4, 7, 19, 25, 31, 35, 43, 63, 65, 68, 69]","[10.55, 48.55, 4.066666666666666, 67.46666666666667, 59.05, 44.1, 35.58333333333333, 70.13333333333334, 49.45, 98.55, 40.68333333333334, 15.516666666666667, 53.63333333333333]",4,"[5, 8, 10, 73]","[15.25, 8.866666666666667, 12.483333333333333, 106.71666666666668]","[False, False, True, False, False, True, True, True, False, False, False, False, False, False, True, True, False, True, True, True, True, True, False, True, True, False]",26,"0,0","45,94871794871795"
2021,23,6,C,True,[],13,"[1, 2, 3, 4, 5, 7, 14, 25, 31, 35, 49, 54, 63]","[14.633333333333333, 27.8, 25.183333333333334, 37.75, 19.3, 19.416666666666668, 36.78333333333333, 91.95, 50.516666666666666, 22.116666666666667, 29.183333333333334, 98.7, 87.43333333333334]",0,[],[],"[True, False, True, True, True, False, True, True, False, False, False, False, True, True, True, True, True, True, False, False, True]",21,"0,0","43,135897435897434"
2021,25,6,C,True,[],11,"[2, 5, 7, 11, 31, 35, 43, 63, 65, 68, 69]","[81.25, 19.45, 22.8, 89.86666666666667, 41.016666666666666, 54.849999999999994, 65.7, 79.53333333333333, 18.816666666666666, 17.316666666666666, 22.35]",5,"[1, 9, 14, 54, 67]","[24.466666666666665, 42.03333333333333, 19.2, 90.46666666666667, 50.099999999999994]","[True, False, False, True, True, False, False, False, True, True, False, True, True, False, False, False, False, False, True, False, True, False, True, True, False, False, False]",27,"0,0","46,63181818181818"
2021,32,6,C,True,[],19,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 14, 18, 31, 35, 43, 47, 49, 54, 55]","[2.816666666666667, 33.18333333333333, 44.5, 22.766666666666666, 2.1, 19.483333333333334, 18.933333333333334, 21.099999999999994, 11.716666666666669, 24.116666666666667, 38.666666666666664, 76.38333333333333, 38.2, 11.866666666666667, 17.8, 33.733333333333334, 25.53333333333333, 23.35, 51.85]",1,[56],[32.11666666666666],"[False, False, True, False, False, True, True, False, True, False, True, True, False, False, False, True, False, False, False, False, True, True, False, True, False, True, False, False, False, False, False, True, True, True, True, True, False, True, True, True, False, False, False, False]",44,"0,0","27,26842105263158"
2021,36,6,C,True,[],13,"[0, 1, 2, 4, 5, 7, 25, 42, 43, 44, 47, 63, 69]","[20.08333333333333, 22.933333333333334, 27.2, 11.966666666666669, 61.2, 26.716666666666665, 96.35, 14.65, 12.216666666666669, 23.28333333333333, 23.933333333333334, 72.61666666666667, 34.85]",3,"[3, 14, 65]","[25.866666666666664, 8.866666666666667, 49.81666666666667]","[True, True, True, False, False, True, False, False, False, False, False, True, False, False, True, False, False, False, False, False, True, True, True, True, True, False, True, True, False, False, False, False, False, False]",34,"0,0","34,46153846153847"
2021,42,6,C,True,[],3,"[1, 2, 4]","[12.066666666666665, 12.4, 19.366666666666667]",1,[3],[64.9],"[True, False, False, True, True, False, False, False, False, False, False, False, False]",13,"0,0","14,611111111111109"
2021,49,6,C,True,[],8,"[1, 2, 3, 4, 5, 7, 11, 63]","[9.8, 27.65, 36.666666666666664, 26.28333333333334, 50.21666666666666, 24.966666666666665, 21.816666666666663, 93.66666666666667]",3,"[13, 14, 69]","[67.94999999999999, 32.65, 72.2]","[False, False, False, True, True, False, False, False, True, False, True, False, True, False, True, False, True, False, False, False, False, False, True, False]",24,"0,0","36,38333333333333"
2021,20,2,D,False,[4],5,"[1, 2, 4, 7, 43]","[20.566666666666666, 65.51666666666667, 20.683333333333334, 67.68333333333334, 58.46666666666667]",0,[],[],"[False, True, False, False, True, True, True, True]",8,"4,0","46,58333333333333"
2021,31,2,D,False,"[4, 4]",5,"[1, 2, 4, 5, 7]","[27.683333333333337, 57.86666666666667, 5.15, 20.95, 48.15]",1,[3],[12.05],"[True, False, False, True, True, False, True, False, True]",9,"4,0","31,96"
2021,45,2,D,False,[4],5,"[1, 2, 5, 7, 11]","[14.85, 70.95, 41.63333333333333, 45.983333333333334, 66.41666666666667]",2,"[13, 25]","[15.2, 107.93333333333335]","[False, False, True, True, False, False, False, True, True, True, False, False, False]",13,"4,0","47,966666666666676"
2021,47,2,D,False,[],0,[],[],1,[2],[106.51666666666668],[False],1,"0,0",
2021,11,1,E,False,[9],10,"[0, 1, 2, 3, 4, 5, 10, 11, 13, 14]","[6.4, 3.9, 15.283333333333333, 19.15, 3.033333333333333, 22.433333333333334, 11.766666666666666, 45.13333333333333, 48.85, 12.1]",2,"[8, 9]","[16.96666666666667, 44.56666666666667]","[False, False, False, False, False, True, True, True, False, True, True, True, True, False, False, True, False, False, True, False, True]",21,"9,0","18,805"
2021,13,1,E,False,"[9, 9]",11,"[0, 1, 2, 3, 4, 5, 7, 8, 11, 13, 14]","[11.883333333333333, 10.066666666666666, 13.283333333333331, 22.55, 8.15, 12.2, 12.55, 6.716666666666667, 22.266666666666666, 29.75, 39.833333333333336]",2,"[9, 10]","[5.466666666666667, 29.583333333333332]","[True, False, True, True, False, True, True, True, True, False, False, False, False, True, False, True, False, False, False, False, False, True, False, True]",24,"9,0","17,204545454545457"
2021,41,1,E,False,[9],12,"[0, 1, 2, 3, 4, 5, 7, 11, 13, 42, 43, 47]","[13.883333333333333, 12.266666666666667, 41.35, 20.816666666666663, 15.75, 39.45, 15.533333333333331, 76.28333333333333, 31.5, 26.783333333333328, 30.4, 21.049999999999997]",0,[],[],"[False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, True]",17,"9,0","28,75555555555555"
2021,4,4,F,False,[12],17,"[0, 1, 2, 4, 7, 11, 13, 14, 18, 25, 31, 42, 43, 47, 49, 74, 82]","[18.15, 6.183333333333334, 14.416666666666666, 10.033333333333331, 54.86666666666667, 27.6, 30.366666666666667, 16.75, 28.9, 21.666666666666668, 25.65, 52.31666666666666, 18.016666666666666, 18.08333333333333, 61.21666666666667, 93.03333333333332, 65.93333333333334]",2,"[3, 101]","[32.25, 11.866666666666665]","[True, True, True, False, True, False, False, False, True, False, True, True, False, False, True, False, True, True, True, False, False, True, False, False, False, True, False, False, True, True, False, False, False, True, True]",35,"12,0","33,128431372549024"
2021,30,4,F,False,[12],17,"[1, 2, 4, 5, 7, 11, 13, 14, 31, 35, 42, 43, 47, 49, 65, 69, 73]","[5.433333333333334, 49.266666666666666, 10.033333333333331, 27.68333333333333, 26.433333333333334, 22.1, 19.633333333333333, 37.483333333333334, 8.916666666666666, 24.316666666666666, 40.21666666666667, 11.9, 24.98333333333333, 14.85, 32.11666666666667, 14.349999999999998, 57.983333333333334]",2,"[3, 68]","[45.0, 58.28333333333333]","[True, True, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, True, True, False, False, True, True, True, True, False, True, False, True, False, False, True, False, False, True]",35,"12,0","25,158823529411762"
2021,27,5,G,False,[3],4,"[5, 7, 11, 14]","[20.46666666666667, 14.983333333333333, 19.33333333333333, 51.11666666666667]",4,"[1, 2, 4, 13]","[24.816666666666666, 16.55, 6.766666666666667, 5.216666666666667]","[False, False, False, False, False, False, True, False, True, False, False, False, False, True, True, False]",16,"3,0","26,475"
2021,44,5,G,False,[3],3,"[5, 7, 14]","[20.73333333333333, 34.31666666666667, 32.58333333333333]",1,[2],[38.38333333333333],"[False, True, True, False, True]",5,"3,0","29,21111111111111"
2022,9,2,A,False,"[18, 18, 15, 17]",20,"[1, 2, 4, 5, 7, 11, 13, 18, 31, 35, 42, 43, 47, 49, 54, 55, 61, 63, 73, 74]","[23.816666666666663, 42.333333333333336, 15.016666666666667, 31.4, 23.4, 32.95, 23.116666666666667, 35.95, 32.583333333333336, 13.3, 22.383333333333333, 18.016666666666666, 21.433333333333334, 14.95, 41.6, 28.883333333333333, 40.583333333333336, 37.916666666666664, 47.11666666666666, 52.95]",1,[14],[23.866666666666667],"[True, True, True, True, False, False, True, False, False, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False, False, True, False, True, False, True]",30,"17,0","29,985000000000003"
2022,15,2,A,False,[16],19,"[0, 1, 2, 3, 4, 5, 7, 11, 13, 14, 18, 20, 21, 31, 35, 43, 47, 49, 54]","[24.383333333333333, 5.166666666666667, 20.58333333333333, 9.6, 8.316666666666666, 10.9, 7.433333333333334, 15.583333333333334, 7.616666666666666, 38.03333333333333, 35.7, 25.5, 13.183333333333332, 16.166666666666668, 34.68333333333334, 30.416666666666664, 44.93333333333333, 3.5, 48.06666666666666]",2,"[8, 63]","[31.58333333333333, 56.416666666666664]","[True, True, True, True, True, True, False, False, True, True, False, True, True, True, True, False, False, True, True, True, False, True, False, True, True, False, True, False, False]",29,"16,0","21,04035087719298"
2022,16,2,A,False,"[21, 22, 25, 22, 20, 18, 18, 18, 24, 18, 21, 24, 25, 18, 19, 19]",25,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 18, 31, 35, 38, 42, 43, 44, 49, 54, 56, 61, 62, 63, 73]","[16.366666666666667, 20.383333333333333, 46.66666666666667, 8.65, 2.7666666666666666, 20.08333333333333, 7.85, 25.866666666666667, 64.5, 7.683333333333334, 30.733333333333334, 33.53333333333333, 67.55, 10.466666666666669, 53.81666666666666, 24.35, 17.75, 52.416666666666664, 14.633333333333333, 43.516666666666666, 0.1166666666666666, 47.03333333333333, 18.33333333333333, 20.53333333333333, 36.41666666666666]",3,"[20, 46, 55]","[16.21666666666667, 7.3999999999999995, 64.83333333333333]","[False, True, False, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, False, False, False, True, True, True, False, False, False, True, False, False, True, False, True, True, False, True, True, True]",40,"20,75","27,680666666666667"
2022,19,2,A,False,"[23, 23, 25, 22, 25, 20, 19, 21, 23, 22, 24, 23, 26, 19, 19]",26,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 18, 31, 35, 38, 39, 41, 42, 43, 47, 54, 55, 56, 61, 62, 63]","[9.383333333333333, 16.666666666666668, 24.866666666666667, 18.333333333333332, 8.616666666666667, 33.016666666666666, 17.6, 12.283333333333331, 5.466666666666667, 52.63333333333333, 0.15, 21.78333333333333, 43.21666666666667, 25.35, 1.2166666666666668, 24.633333333333333, 42.03333333333333, 35.36666666666667, 12.65, 32.6, 28.15, 4.066666666666666, 49.73333333333333, 3.95, 68.4, 30.43333333333333]",4,"[8, 10, 15, 49]","[32.599999999999994, 4.066666666666666, 26.366666666666667, 23.366666666666667]","[True, True, True, False, True, True, True, False, True, True, True, False, False, False, False, False, False, True, True, False, False, True, False, False, True, False, True, False, False, True, True, False, True, True, True, False, True, True, True, True, False, True, False, True, False, True]",46,"22,266666666666666","23,94615384615384"
2022,21,2,A,False,"[18, 21, 20, 23, 20, 17, 19, 17, 19, 22, 18, 20]",24,"[1, 2, 4, 5, 7, 9, 11, 13, 14, 15, 18, 31, 35, 38, 43, 47, 49, 54, 55, 61, 62, 63, 71, 73]","[9.166666666666666, 81.56666666666668, 11.183333333333334, 15.25, 34.68333333333333, 35.266666666666666, 22.716666666666665, 12.183333333333334, 20.95, 37.88333333333333, 15.8, 39.45, 27.58333333333333, 61.53333333333333, 20.5, 56.38333333333333, 28.133333333333333, 37.15, 23.8, 10.116666666666667, 9.466666666666669, 63.749999999999986, 35.71666666666667, 65.65]",0,[],[],"[False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True]",28,"19,5","32,328472222222224"
2022,23,2,A,False,"[15, 18]",21,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 18, 38, 42, 43, 44, 46, 47, 55, 56, 59]","[7.616666666666666, 15.866666666666667, 33.733333333333334, 16.05, 0.2, 16.616666666666667, 14.2, 7.25, 31.883333333333333, 14.666666666666666, 57.03333333333333, 40.7, 71.55, 10.416666666666668, 6.283333333333333, 25.416666666666668, 19.3, 7.316666666666666, 41.38333333333333, 22.916666666666668, 14.033333333333331]",0,[],[],"[False, False, True, False, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, False, False, True, False, False, False, True, True, True, True, True]",31,"16,5","22,592063492063495"
2022,24,2,A,False,"[18, 18, 19, 17, 15, 15, 16]",21,"[0, 1, 2, 3, 4, 5, 7, 11, 13, 18, 31, 42, 43, 47, 54, 55, 61, 62, 63, 73, 74]","[10.316666666666666, 10.45, 28.15, 19.566666666666663, 11.933333333333334, 51.03333333333333, 41.7, 28.05, 15.9, 37.0, 34.35, 6.05, 18.983333333333334, 47.833333333333336, 49.8, 22.366666666666667, 61.8, 6.316666666666666, 29.28333333333333, 71.01666666666667, 21.416666666666664]",1,[35],[49.41666666666667],"[True, True, True, True, True, False, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, True, True, True, True, True, False, False, False, True, True, False, True, False, True]",35,"16,857142857142858","29,68174603174603"
2022,25,2,A,False,"[18, 19, 18, 17]",23,"[1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 31, 35, 49, 54, 55, 57, 60, 61, 62, 63, 71, 73, 74]","[21.65, 31.766666666666666, 29.366666666666667, 15.583333333333334, 12.883333333333333, 23.133333333333336, 27.7, 31.3, 43.33333333333333, 20.883333333333333, 29.7, 13.4, 12.85, 28.3, 17.7, 47.333333333333336, 33.95, 19.933333333333334, 9.416666666666666, 19.33333333333333, 32.85, 38.5, 17.0]",3,"[8, 18, 56]","[13.416666666666666, 31.866666666666664, 13.9]","[True, True, True, False, True, False, False, False, False, False, True, True, True, True, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, False, True, True, True, True, True, True, True, True]",38,"18,0","25,12463768115942"
2022,29,2,A,False,"[15, 16, 18, 15, 15, 17, 16, 16]",20,"[0, 1, 2, 3, 4, 5, 7, 11, 13, 14, 18, 31, 35, 38, 39, 42, 43, 47, 49, 73]","[27.68333333333333, 10.516666666666667, 26.65, 13.35, 6.2, 34.03333333333333, 20.2, 29.166666666666668, 13.566666666666666, 28.116666666666667, 34.516666666666666, 30.666666666666668, 64.73333333333333, 32.86666666666667, 22.08333333333333, 31.1, 13.233333333333333, 47.96666666666667, 10.8, 53.43333333333333]",1,[54],[51.733333333333334],"[False, True, True, True, True, False, True, True, False, True, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, False, False, True]",28,"16,0","27,544166666666666"
2022,31,2,A,False,"[22, 18, 21, 17, 17, 19, 17, 18]",23,"[1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 31, 35, 38, 39, 41, 42, 43, 47, 54, 55, 56, 73, 74]","[1.5833333333333333, 62.733333333333334, 20.28333333333333, 0.3333333333333333, 12.583333333333334, 24.866666666666667, 36.5, 46.833333333333336, 29.916666666666668, 25.266666666666666, 45.18333333333333, 62.5, 19.466666666666665, 17.033333333333335, 47.95, 25.43333333333333, 12.25, 38.833333333333336, 44.016666666666666, 41.6, 16.933333333333334, 43.13333333333333, 64.51666666666667]",0,[],[],"[False, False, False, False, False, True, False, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, True, True, False, False, False, True, True, True]",39,"18,625","32,16304347826087"
2022,34,2,A,False,"[23, 25, 22, 23, 21, 25, 22, 19, 19, 24, 26, 19, 20]",26,"[0, 1, 2, 3, 4, 5, 7, 9, 13, 14, 20, 21, 31, 35, 38, 39, 42, 43, 47, 49, 55, 56, 61, 62, 63, 73]","[30.183333333333334, 15.549999999999997, 26.85, 16.366666666666667, 7.55, 13.983333333333333, 24.616666666666667, 41.88333333333333, 41.93333333333333, 11.166666666666666, 20.2, 12.816666666666666, 23.666666666666668, 7.85, 69.56666666666668, 3.8666666666666663, 39.58333333333333, 23.03333333333333, 20.95, 10.4, 95.01666666666668, 12.433333333333334, 24.25, 13.983333333333333, 48.83333333333334, 80.11666666666667]",3,"[10, 18, 22]","[11.366666666666667, 51.11666666666667, 32.96666666666667]","[False, True, False, True, True, False, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, False, False, False, True, True, True, True, False, False, False, True, True, True, False, False, False, True, True, True, False, False, True]",43,"22,153846153846153","28,332692307692312"
2022,42,2,A,False,[15],18,"[5, 7, 11, 13, 14, 18, 38, 39, 42, 43, 44, 47, 54, 55, 56, 59, 73, 74]","[13.366666666666667, 19.78333333333333, 32.05, 11.066666666666666, 11.783333333333331, 15.316666666666666, 37.45, 14.883333333333333, 18.08333333333333, 6.833333333333333, 10.183333333333334, 13.8, 12.166666666666666, 28.1, 33.266666666666666, 22.716666666666665, 61.25, 24.616666666666667]",4,"[8, 9, 41, 46]","[16.466666666666665, 44.9, 22.2, 42.2]","[True, False, True, True, False, False, False, True, True, False, True, True, True, False, True, True, True, True, False, False, False, True, False, True, True, True, False, False, False, False, False, True, True]",33,"15,0","21,48425925925926"
2022,43,2,A,False,"[21, 18, 18, 18, 17]",24,"[0, 1, 2, 4, 5, 7, 9, 11, 13, 18, 21, 24, 31, 35, 38, 39, 49, 54, 55, 60, 62, 63, 73, 74]","[16.849999999999998, 8.283333333333333, 39.46666666666667, 6.733333333333333, 5.55, 19.21666666666667, 55.416666666666664, 12.016666666666667, 7.583333333333333, 25.58333333333333, 30.116666666666667, 47.93333333333333, 28.3, 22.566666666666663, 33.25, 11.15, 12.566666666666666, 30.633333333333333, 23.133333333333333, 24.316666666666666, 1.1166666666666667, 32.233333333333334, 35.85, 25.916666666666668]",4,"[3, 14, 56, 61]","[24.916666666666668, 17.133333333333333, 21.549999999999997, 22.566666666666663]","[False, True, True, True, False, False, False, True, False, False, True, True, False, False, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, False, False, True, False, True, False, False, True, False, False, True, True]",41,"18,4","23,157638888888886"
2022,47,2,A,False,"[19, 18, 15, 16, 17, 15]",20,"[0, 1, 2, 3, 4, 5, 7, 11, 13, 14, 18, 38, 39, 42, 43, 44, 47, 54, 55, 56]","[23.916666666666668, 6.8, 21.83333333333333, 15.816666666666666, 10.833333333333334, 25.23333333333333, 17.883333333333333, 28.033333333333335, 5.716666666666667, 27.183333333333334, 8.9, 13.7, 78.98333333333333, 29.249999999999993, 20.516666666666666, 36.65, 21.53333333333333, 35.1, 23.133333333333333, 21.716666666666665]",1,[63],[61.7],"[True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, True, False, True, False, True, False, False]",27,"16,666666666666668","23,636666666666663"
2022,51,2,A,False,"[17, 19, 19, 20, 16, 17, 16, 18, 19, 17, 15]",21,"[1, 2, 4, 5, 7, 9, 11, 13, 14, 31, 35, 38, 42, 43, 47, 49, 54, 55, 62, 63, 73]","[17.85, 42.65, 14.5, 5.283333333333333, 28.416666666666668, 45.11666666666667, 62.3, 8.066666666666666, 16.183333333333334, 31.883333333333333, 12.666666666666666, 49.36666666666667, 31.9, 17.85, 44.43333333333333, 27.55, 10.75, 76.75, 17.85, 33.666666666666664, 74.86666666666666]",1,[61],[31.683333333333334],"[True, True, True, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, True, False, False, False, False, True, True, True, False, True, False, False, True]",34,"17,545454545454547","31,9"
2022,53,2,A,False,[15],18,"[1, 2, 4, 5, 7, 11, 13, 38, 39, 41, 43, 47, 54, 55, 60, 62, 63, 73]","[16.666666666666668, 60.96666666666667, 8.833333333333334, 28.95, 64.85, 65.51666666666667, 21.45, 27.816666666666663, 17.166666666666668, 43.56666666666667, 15.966666666666669, 91.5, 34.516666666666666, 67.35, 63.1, 12.15, 29.766666666666666, 47.266666666666666]",0,[],[],"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",18,"15,0","39,855555555555554"
2022,0,0,B,False,"[29, 39, 30, 38, 31, 29, 40, 30, 38, 40, 34, 33, 32, 35, 30, 36, 32, 35, 39, 33, 37]",40,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 18, 20, 24, 31, 35, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 54, 55, 56, 60, 61, 62, 63, 71, 73, 74]","[8.6, 8.333333333333334, 25.78333333333333, 18.466666666666665, 7.35, 7.683333333333334, 9.883333333333333, 29.083333333333336, 20.316666666666663, 14.883333333333333, 18.28333333333333, 23.883333333333333, 8.583333333333334, 19.816666666666666, 28.683333333333334, 43.56666666666666, 15.0, 11.633333333333333, 7.15, 5.783333333333333, 10.3, 49.1, 9.533333333333331, 26.633333333333333, 6.633333333333334, 16.516666666666666, 18.03333333333333, 14.833333333333334, 9.616666666666667, 7.95, 18.65, 21.7, 48.98333333333333, 11.566666666666666, 32.833333333333336, 21.15, 26.616666666666667, 21.133333333333333, 29.55, 37.516666666666666]",2,"[21, 22]","[30.033333333333328, 7.5]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, True, True, True, False, True, True, False, True, True, True, True, True, False, False, True, False, False, False, True, True, True, True, True, True, False, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True, True, True]",59,"34,285714285714285","19,290416666666665"
2022,4,0,B,False,"[39, 43, 33, 46, 39, 47, 38, 39, 33, 37, 40, 34, 35, 42, 37, 41]",47,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 18, 20, 21, 22, 24, 31, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 49, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 71, 72, 73, 74]","[7.1, 4.283333333333333, 11.75, 44.71666666666667, 11.616666666666667, 4.133333333333334, 13.2, 12.116666666666667, 10.066666666666666, 2.65, 13.133333333333335, 1.3, 19.96666666666667, 36.800000000000004, 4.216666666666667, 4.85, 12.166666666666666, 10.483333333333333, 14.25, 9.766666666666667, 2.283333333333333, 53.55, 3.216666666666667, 7.116666666666666, 9.983333333333333, 8.066666666666666, 11.05, 4.416666666666667, 17.383333333333333, 24.683333333333334, 4.05, 2.75, 15.35, 7.283333333333333, 24.45, 15.049999999999997, 17.266666666666666, 3.733333333333333, 3.5166666666666666, 12.733333333333333, 15.016666666666667, 16.116666666666667, 19.183333333333334, 10.833333333333334, 18.066666666666663, 10.016666666666667, 8.95]",1,[46],[27.1],"[False, True, True, False, False, False, True, False, True, False, False, False, True, False, True, True, False, False, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, False, False, True, True, True, True, True, True, True, True, False, True, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True]",77,"38,9375","12,652836879432625"
2022,7,0,B,False,"[38, 31, 43, 32, 32, 42, 38, 43, 35, 36, 32, 34, 38, 33, 34, 39, 36, 39]",43,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 18, 20, 21, 22, 24, 31, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 49, 54, 55, 56, 59, 60, 61, 62, 63, 64, 73, 74]","[6.3, 10.2, 26.466666666666665, 11.766666666666667, 6.783333333333333, 8.716666666666667, 26.666666666666668, 2.6999999999999997, 20.616666666666667, 20.416666666666668, 9.7, 2.6166666666666667, 17.583333333333336, 34.36666666666667, 12.75, 7.733333333333333, 10.666666666666666, 9.683333333333334, 27.95, 7.366666666666666, 6.516666666666667, 52.19999999999999, 4.616666666666666, 6.833333333333333, 16.933333333333334, 6.716666666666667, 20.5, 7.583333333333333, 15.75, 38.71666666666667, 10.133333333333333, 7.416666666666667, 13.75, 15.633333333333333, 16.583333333333332, 62.75, 16.4, 21.883333333333333, 6.183333333333334, 12.466666666666669, 11.533333333333333, 37.68333333333334, 22.1]",0,[],[],"[True, True, True, True, True, True, False, False, True, False, True, True, False, False, False, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True]",55,"36,388888888888886","16,55658914728682"
2022,8,0,B,False,"[31, 24, 33, 27, 32, 25, 25, 33, 27, 33, 29, 28, 27, 27, 26, 25, 32, 29, 29, 32, 29, 30]",33,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 14, 20, 21, 22, 31, 35, 38, 39, 41, 42, 43, 44, 45, 47, 49, 54, 55, 56, 61, 62, 63, 71, 73]","[9.2, 11.633333333333333, 33.4, 31.9, 9.216666666666667, 13.766666666666667, 13.433333333333334, 9.916666666666666, 24.75, 7.1, 0.15, 37.86666666666667, 15.533333333333331, 14.633333333333333, 10.816666666666666, 0.1, 13.75, 27.450000000000003, 35.96666666666667, 11.9, 10.216666666666669, 23.23333333333333, 22.2, 8.25, 7.983333333333333, 34.35, 8.633333333333333, 9.4, 4.466666666666667, 31.0, 30.683333333333334, 23.28333333333333, 33.949999999999996]",0,[],[],"[False, True, False, False, True, False, False, True, False, True, True, True, True, True, False, False, True, False, True, True, True, True, True, True, False, True, False, False, False, True, True, False, True, False, False, False, False, True, True, False, True, True, True, True, False, True, True, True, False, True, False, True, True, False, True, True]",56,"28,772727272727273","17,579797979797984"
